user_id,date,twitter_id,text,hyperlinks,likes,retweets,related_hashtags,added_url,tweet_link
MadisonJonesTV,2020-07-12 02:18:01,1282137103623692290, @MadisonJonesTV A few weeks ago I started a side business I make custom tie dye sets In honor of consid…,empty,34,11,BlackOutTuesday BlackOutDay ,https://t.co/biJTGLNjUB,https://twitter.com/id/status/1282137103623692290
QBDOO2,2020-07-12 02:04:27,1282133689510563840,I tried to support black business on and a via @YouTube,empty,0,0,blackouttuesday blackoutday ,https://t.co/eWtDte6KkQ ,https://twitter.com/id/status/1282133689510563840
theworldisdrunk,2020-07-12 01:58:27,1282132179590488064, @seeyouateight BLACK LIVES MATTER Today we will peacefully protest to make a stand We have put together a thread of some useful link…,empty,86,67, empty ,https://t.co/2RUijGdKSx,https://twitter.com/id/status/1282132179590488064
tonyataylor27,2020-07-12 01:52:43,1282130739539120129, @CareStrike  5 Demands 5 Principles ,empty,75,56,blackouttuesday blacklivesmatter GeorgeFloyd DavidMcAtee icantbreathe ACAB BLM ,https://t.co/NO44RQFI3l,https://twitter.com/id/status/1282130739539120129
jennusj,2020-07-12 01:50:36,1282130207474962432, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282130207474962432
Gnrl_Strike_Bot,2020-07-12 01:47:09,1282129339207815169, @CareStrike  5 Demands 5 Principles ,empty,75,56,blackouttuesday blacklivesmatter GeorgeFloyd DavidMcAtee icantbreathe ACAB BLM ,https://t.co/NO44RQFI3l,https://twitter.com/id/status/1282129339207815169
OccupyWallStNYC,2020-07-12 01:46:31,1282129177097969665, @CareStrike  5 Demands 5 Principles ,empty,75,56,blackouttuesday blacklivesmatter GeorgeFloyd DavidMcAtee icantbreathe ACAB BLM ,https://t.co/NO44RQFI3l,https://twitter.com/id/status/1282129177097969665
davidgauntlett,2020-07-12 01:35:40,1282126445754679298, @Sherasaurus This is a list I didnt know I needed Black Kid Shows on YouTube A Parent’s Guide to Support Content Creators on ,empty,2,1, empty ,https://t.co/edlkbjCCgz,https://twitter.com/id/status/1282126445754679298
JBHoodrich,2020-07-12 01:31:53,1282125495631400970,Tonight ,empty,0,0,atlanta hookah love makeupartist hollywood hoodrich hoodrichpablojuan blacklivesmatter blackouttuesday ,https://t.co/PHROuaJcJd,https://twitter.com/id/status/1282125495631400970
MINORITEES,2020-07-12 01:24:40,1282123679032381440,WE MATTER ,empty,1,0,tshirts tshirt tshirtdesign teeshirts shirts black blackouttuesday culture clothing clothingbrand tees art design blackhistorymonth style fashion ootd shopping ,"https://t.co/3I2a0b5AaC

https://t.co/NSWhQEckx5",https://twitter.com/id/status/1282123679032381440
HunchoDro_,2020-07-12 01:21:01,1282122760370688001, @iamflykicks Ladies check me out Fellas cop some for your girl Velvet shorts are here Check ou…,empty,14,9,BlackOutTuesday ShopBlackOwned ,https://t.co/snqQPhF2y6 https://t.co/4dJSIlkXUa,https://twitter.com/id/status/1282122760370688001
iAM_ber,2020-07-12 00:59:48,1282117420346482689, @louuuyoung DUMMY OF THE WEEK WEEK WEEK‼ Ep2 Racist white man being a dummy calling this young boy the NWord ,empty,255,93,BLACKOUTDAY     ,https://t.co/4qJ66VNA3n,https://twitter.com/id/status/1282117420346482689
nobleknits2,2020-07-12 00:57:44,1282116901766868997, @callmemrmorris All these “influencers” posted a few weeks ago just to get back to posting selfies and sponsors What…,empty,14,2,BlackOutTuesday ,,https://twitter.com/id/status/1282116901766868997
Usmann_AA,2020-07-12 00:40:29,1282112558598696961, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1282112558598696961
sjonesjr365,2020-07-12 00:40:00,1282112440453521408, @CoreysQueen BLACK OWNED BUSINESSES THREAD please drop your links Instagram handles services products pictures ANYTHING to get exp…,empty,71,58, empty ,,https://twitter.com/id/status/1282112440453521408
jierisu,2020-07-12 00:00:26,1282102481716228096, @nnesaga BLACK GAME DEVELOPERSCOMPANIES Please reply in this thread with games you are working on or are already out We want mor…,empty,339,322, empty ,,https://twitter.com/id/status/1282102481716228096
callmemrmorris,2020-07-11 23:58:36,1282102018488840194,All these “influencers” posted a few weeks ago just to get back to posting selfies and sponsors What exactly are y’all trying to influence ,empty,14,2,BlackOutTuesday KeepThatSameEnergy ,,https://twitter.com/id/status/1282102018488840194
LeviAshkii,2020-07-11 23:48:09,1282099388966416385, @ScottCullens BLM I cannot apologize for some ignorant white people I can only stand with you as one man who happens…,empty,279,20,blackouttuesday ,https://t.co/Y6ohEPXndv,https://twitter.com/id/status/1282099388966416385
ArtDweeb1,2020-07-11 23:42:56,1282098075872485376, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282098075872485376
rinnyai,2020-07-11 23:42:55,1282098073775353857, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282098073775353857
elflvr,2020-07-11 23:39:52,1282097305374666752, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282097305374666752
MachSoul,2020-07-11 23:29:58,1282094815035957257, @SchmexyDork Shameless plug support small black owned businesses I make candles shower bombs and tea lights Heres my etsy shop a…,empty,4,4, empty ,https://t.co/81AaujYpNo https://t.co/fAarKYZQY3,https://twitter.com/id/status/1282094815035957257
BloodiedDomain,2020-07-11 22:59:50,1282087230635298816, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282087230635298816
kingpattillo,2020-07-11 22:53:15,1282085572585164802, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282085572585164802
KlassikJ,2020-07-11 22:44:14,1282083303768678407, @TanedraHoward If you’re looking for a black owned restaurants to spend your money with today for a here are a few in…,empty,8,6,blackoutTuesday ,https://t.co/2cWtNlYtk0,https://twitter.com/id/status/1282083303768678407
nissameta1782,2020-07-11 22:42:31,1282082874490064897, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282082874490064897
daisypeony,2020-07-11 22:38:09,1282081772579090433, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282081772579090433
thatfabulosotho,2020-07-11 22:37:15,1282081547156426752, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282081547156426752
Kat88051879,2020-07-11 22:25:47,1282078662615920640, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1282078662615920640
winksnblinks,2020-07-11 22:23:23,1282078057495498753, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282078057495498753
ryederhype,2020-07-11 22:22:28,1282077827823624192, @mattnicholas DOES NOT MEAN LEAVE SOCIAL MEDIA FOR THE DAY IT MEANS THIS  this NOW to inform our kinfolk ,empty,57220,41310,BlackOutTuesday ,https://t.co/h33vqdPEdP,https://twitter.com/id/status/1282077827823624192
FrecklesNFrce,2020-07-11 22:19:14,1282077013659004929, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282077013659004929
stickysweett,2020-07-11 22:10:15,1282074753545711616, @BLMLA Not sure where shopeatbank for Here’s a pretty great list of Los Angeles Blackowned businesses to patronize…,empty,268,209,BlackoutTuesday ,https://t.co/JRHyptKj2t,https://twitter.com/id/status/1282074753545711616
bunnymintt,2020-07-11 22:02:08,1282072711351631874, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282072711351631874
spartytoon,2020-07-11 22:01:19,1282072502517133312, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282072502517133312
ittybittykozume,2020-07-11 21:54:24,1282070763088965632, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282070763088965632
5SOSFan_2004,2020-07-11 21:53:11,1282070457966108673, @5SOS Black Lives Matter ,https://pbs.twimg.com/media/EZgKHP6WAAMKn7x.jpg ,38096,7433,BlackOutTuesday ,https://t.co/q1iNown9iT https://t.co/4FWVmfG25Y,https://twitter.com/id/status/1282070457966108673
MlleTeacup,2020-07-11 21:49:54,1282069633462415360, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282069633462415360
Randomg71568570,2020-07-11 21:46:08,1282068682777202689, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282068682777202689
princessgsm,2020-07-11 21:45:41,1282068571237969921, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282068571237969921
merilindir,2020-07-11 21:27:42,1282064045659623425, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282064045659623425
taylorebonii,2020-07-11 21:24:51,1282063326990815236, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282063326990815236
pjmkiIIs,2020-07-11 21:23:51,1282063074074271746,if donating 1M dollars is the bare minimum to yall then i suggest yall speak on ya faves cuz all they did was post a black square on insta w the caption nd called it a day yall displayin sum big  behavior,empty,0,0,blackouttuesday ,,https://twitter.com/id/status/1282063074074271746
littledeerlings,2020-07-11 21:20:42,1282062282768277505, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282062282768277505
SketchDonista,2020-07-11 21:16:04,1282061115619500033,Locally di best vocally  danshionnista ,empty,0,0,sketchdonista amazingklutch blackouttuesday gainwithmugweru gainwithwestandmugweru iamnairobian igerskenya nairobikenya igkenya fashionkenya ,https://t.co/4zaVcNrDtm,https://twitter.com/id/status/1282061115619500033
lil_hvmi,2020-07-11 21:15:24,1282060947939450881, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282060947939450881
EvilSeedlet,2020-07-11 21:14:11,1282060644066512896, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282060644066512896
AshishS81991759,2020-07-11 21:13:42,1282060523237003269, @ShadyRecords We will be closed on Black Out Tuesday Join us in fighting for change ,empty,14329,2587,TheShowMustBePaused BlackLivesMatter ,https://t.co/Gdy2YLXBTv,https://twitter.com/id/status/1282060523237003269
Ren33xx,2020-07-11 21:11:37,1282059996461760512, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282059996461760512
TheBetas13th,2020-07-11 21:07:48,1282059037341814786, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282059037341814786
wonhoraejepsen,2020-07-11 21:07:26,1282058945599873024, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282058945599873024
sylveonae,2020-07-11 21:05:53,1282058553466007553, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282058553466007553
ArtTalitha,2020-07-11 21:02:47,1282057775565201409, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282057775565201409
ExShadow,2020-07-11 21:02:18,1282057651761942534, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282057651761942534
MajikLoppin,2020-07-11 21:02:00,1282057575798902784, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282057575798902784
Lexi_chu_chu,2020-07-11 21:00:54,1282057298374881281, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282057298374881281
Lurdia,2020-07-11 21:00:12,1282057125955604481, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282057125955604481
SeraphimTalks,2020-07-11 20:57:45,1282056507593338880, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282056507593338880
enchu_ebooks,2020-07-11 20:55:10,1282055857690173440, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282055857690173440
KyonkoHizara,2020-07-11 20:51:38,1282054966685859840, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282054966685859840
mementoviola,2020-07-11 20:48:58,1282054295903510532, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282054295903510532
lightphonics,2020-07-11 20:48:46,1282054245038997505, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282054245038997505
CattyFae,2020-07-11 20:48:23,1282054149455122433, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282054149455122433
ourlordKraken,2020-07-11 20:48:08,1282054085999394817, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282054085999394817
ItazuraLina,2020-07-11 20:47:49,1282054007264075779, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282054007264075779
wahtdahelll,2020-07-11 20:47:09,1282053841249165312, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053841249165312
rumittocos,2020-07-11 20:46:36,1282053703177035785, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053703177035785
captain_onion,2020-07-11 20:46:33,1282053688861904896, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053688861904896
iamredwluv,2020-07-11 20:46:24,1282053650802778112, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053650802778112
irlLadyAmalthea,2020-07-11 20:45:36,1282053451934040064, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053451934040064
abagofangrybees,2020-07-11 20:45:28,1282053417431703559, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053417431703559
procionope,2020-07-11 20:45:20,1282053381629124610, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053381629124610
Chibimagigirl,2020-07-11 20:44:52,1282053266231230466, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282053266231230466
SketchDonista,2020-07-11 20:43:25,1282052899217047552,Ghana make ready me to spoil there  danshionnista ,empty,0,0,sketchdonista bombdem amazingklutch blackouttuesday gainwithmugweru gainwithwestandmugweru iamnairobian igerskenya nairobikenya ,https://t.co/rMFjlQmhrh,https://twitter.com/id/status/1282052899217047552
ALarryofficial,2020-07-11 20:40:04,1282052057751486465, @paulmofficial We all have beauty we all have souls we all need respect we all need love we all are human ,empty,122,12,BlackOutTuesday ,https://t.co/iXoaInlFn1,https://twitter.com/id/status/1282052057751486465
Beard_Vet,2020-07-11 20:39:03,1282051802985365506, @TruTexan0909 @BeardVet @rigginsjack @bournecia @covGretchen @DarlaShine @DevilDog3325 @DrNealHouston @JFlippo1327 @jaymierp @There…,empty,9,3, empty ,https://t.co/e2XIsB8DCU,https://twitter.com/id/status/1282051802985365506
JustForThought8,2020-07-11 20:34:41,1282050702873964544, @UnchartedTruth Me waiting for a celebrity of some sort to hashtag so these  can get onboard the same way they got on…,empty,5,2,savethechildren ,https://t.co/co9cA2AeI7,https://twitter.com/id/status/1282050702873964544
ThisisFoti,2020-07-11 20:32:32,1282050161422802944, @ Black Lives Matter ,empty,2,1,blackouttuesday blacklivesmatter solidarity ,https://t.co/w3aiQlzE7i,https://twitter.com/id/status/1282050161422802944
TheVideoGamHer,2020-07-11 20:29:48,1282049475683418112, @readytostare A list of 14 Blackowned businesses that make plus size clothing and aessories to support for ,empty,1436,1305,BlackOutTuesday ,https://t.co/yp2aBX00UO https://t.co/RatO8qG4To,https://twitter.com/id/status/1282049475683418112
Therealbp65,2020-07-11 20:10:53,1282044715148423170, @TruTexan0909 @BeardVet @rigginsjack @bournecia @covGretchen @DarlaShine @DevilDog3325 @DrNealHouston @JFlippo1327 @jaymierp @There…,empty,9,3, empty ,https://t.co/e2XIsB8DCU,https://twitter.com/id/status/1282044715148423170
TruTexan0909,2020-07-11 20:01:12,1282042275028242435,@BeardVet @rigginsjack @bournecia @covGretchen @DarlaShine @DevilDog3325 @DrNealHouston @JFlippo1327 @jaymierp @Therealbp65 @RobManess @BeardVet ordered on in honor of received on Thursday  ,https://pbs.twimg.com/media/Ecq6jDGXsAAB9c_.jpg ,9,3,BlackOutTuesday CharlieDaniels LookinGoodFeelinGood RIPCharlieDaniels ,https://t.co/e2XIsB8DCU,https://twitter.com/id/status/1282042275028242435
babyboo62132046,2020-07-11 19:50:40,1282039624395882496, @kingofbob does NOTHING to help BLM and in fact ends up silencing the movement If you want to do something helpful…,empty,327,99,BlackoutTuesday ,https://t.co/jKCuD8XfHU,https://twitter.com/id/status/1282039624395882496
BolBasu,2020-07-11 19:44:34,1282038090505129984, @BolBasu No one is born hating another human being because of the color of the skin origin or religion  ,empty,855,246,blackouttuesday ,https://t.co/Iy0Y6Gs7qZ,https://twitter.com/id/status/1282038090505129984
shilvargas,2020-07-11 19:31:13,1282034731815702529, @k33l8 EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,empty,14,8,    Census BAME ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282034731815702529
Loriseee1,2020-07-11 19:29:41,1282034344824012801, @k33l8 EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,empty,14,8,    Census BAME ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282034344824012801
JillWLykins42,2020-07-11 19:27:50,1282033878937620480, @japansmercy how are people supposed to receive any information in regards to petitions donations protests tips for protests etc now…,empty,929,349, empty ,https://t.co/HNIhB0nehK,https://twitter.com/id/status/1282033878937620480
m21r08,2020-07-11 19:27:19,1282033750747095042, @k33l8 EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,empty,14,8,    Census BAME ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282033750747095042
Danielvcwho,2020-07-11 19:27:19,1282033749513785351, @k33l8 EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,empty,14,8,    Census BAME ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282033749513785351
teensupportt,2020-07-11 19:27:15,1282033730937380866, @k33l8 EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,empty,14,8,    Census BAME ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282033730937380866
evilregalLea,2020-07-11 19:26:15,1282033482848501761, @k33l8 EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,empty,14,8,    Census BAME ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282033482848501761
1Christina1996,2020-07-11 19:24:27,1282033026252378115, @k33l8 EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,empty,14,8,    Census BAME ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282033026252378115
k33l8,2020-07-11 19:24:12,1282032966634356736,EVEN THE SMALLEST CONTRIBUTION CAN MAKE A HUGE DIFFERENCE PLEASE HELP FIND NAYA ,https://pbs.twimg.com/media/EcqyL3NUwAE5GEA.jpg ,14,8,    Census BAME BorisJohnsonMustGo BlackOutTuesday nayarivera FindNayaRivera naya help Petition ,"https://t.co/IbgJpoQChY
https://t.co/YQeKBypPXn",https://twitter.com/id/status/1282032966634356736
DeeCraterellusC,2020-07-11 19:15:14,1282030706332491776, @RuffihWho Young girl delivers a tearful speech Shame on us to even use the hashtag the just to remind the world t…,empty,623,264,BlackLivesmatter ,https://t.co/wyRBFPuXmH,https://twitter.com/id/status/1282030706332491776
UnchartedTruth,2020-07-11 19:12:44,1282030079493541888,Me waiting for a celebrity of some sort to hashtag so these  can get onboard the same way they got on board for and @Oprah @TheEllenShow @jimmykimmel see what I did there @Qanon76 @ShakaThaGod @TommyG ,https://video.twimg.com/tweet_video/Ecqvj1oU0AA0iX3.mp4,5,2,savethechildren BLM BlackOutTuesday ,https://t.co/co9cA2AeI7,https://twitter.com/id/status/1282030079493541888
frecklesgraham,2020-07-11 18:52:37,1282025016079638533, @frecklesgraham My trainer ,empty,1,1,BLACKOUTDAY     BlackLivesMatter BlackOutTuesday BlackOwned ,"https://t.co/5fnaU3HJng 
https://t.co/iW89y2YWfc",https://twitter.com/id/status/1282025016079638533
stephaniievr,2020-07-11 18:45:21,1282023186188697600, @5SOS Black Lives Matter ,https://pbs.twimg.com/media/EZgKHP6WAAMKn7x.jpg ,38096,7433,BlackOutTuesday ,https://t.co/q1iNown9iT https://t.co/4FWVmfG25Y,https://twitter.com/id/status/1282023186188697600
KellyStizzy,2020-07-11 18:42:54,1282022569684676609, @rihanna we ain’t buying shit and we ain’t selling shit neither gang gang AF @FentyOfficial @fentybeauty @Sav…,empty,168619,36058,BLACKOUTTUESDAY ,https://t.co/XNC44Tegj5,https://twitter.com/id/status/1282022569684676609
bailsofjam,2020-07-11 18:30:14,1282019384811282438,If you’ve deleted your post from your Instagram bc it “doesn’t fit your aesthetic feed” then you weren’t sharing the post for the purpose,empty,2,0,BlackOutTuesday ,,https://twitter.com/id/status/1282019384811282438
MzWheeler1,2020-07-11 18:05:08,1282013067249778688, @lyahdc Blackowned business support me im a self taught nail tech  a simple retweet could help  ,empty,47,46,uwg UWG atlnailtech gsu csu ,https://t.co/iRCZLiVA9g,https://twitter.com/id/status/1282013067249778688
Fans_tony_lopez,2020-07-11 17:51:48,1282009710346899457, @chriserickvice A sincere hug is what we all need@ondreazlopez @lopeztony  ,empty,11852,649,BlackOutTuesday BlackLivesMatter ,https://t.co/YwJwdwec3C,https://twitter.com/id/status/1282009710346899457
Shubham___Yadav,2020-07-11 17:38:53,1282006460075872256, @katyperry I try to live my life to answer the question “How can I be of service” I have spent the last few days watching listening…,empty,18323,2350, empty ,https://t.co/VRfirvDVCU,https://twitter.com/id/status/1282006460075872256
